Position,Ratio
29383867,3.3333333333333335
29383889,3.3333333333333335
29383898,3.3333333333333335
29387379,3.3333333333333335
29442171,5.0
29443962,5.0
29444143,5.0
29444147,5.0
29523091,3.0
29524605,3.0
29534876,6.0
29537778,6.0
29538044,6.0
29538477,6.0
29540991,6.0
29615010,3.0
29622231,3.0
29629749,5.0
29633308,5.0
29633310,5.0
29636012,5.0
29780813,3.0
29780814,3.0
29842740,5.0
29842742,5.0
29842781,5.0
29844206,5.0
30240534,2.5
30240641,2.5
30245404,2.5
30246063,2.5
30413418,6.0
30415213,6.0
30416760,6.0
30416782,6.0
30417300,6.0
